stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.167868,0,SHE5SWN,-86.761885,,,,5 ST & SHELBY,SHELBY AVE & S 5TH ST WB,0,SHE5SWN,
36.051442,0,OCANOLEN,-86.714537,,,,,OCALA DR & NOLENSVILLE PIKE EB,0,OCANOLEN,
36.158492,0,CLI34AEN,-86.827075,,,,CLIFTON AV & 34TH AV N,CLIFTON AVE & 34TH AVE N EB,0,CLI34AEN,
36.1495,0,CHAOCEWF,-86.860861,,,,5756 CHARLOTTE PIKE,CHARLOTTE PIKE & OCEOLA AVE WB,0,CHAOCEWF,
36.234426,0,OLDMONNN,-86.625772,,,,OLD HICKORY BV & MONTCHANIN RD,OLD HICKORY BLVD & MONTCHANIN RD NB,0,OLDMONNN,
36.165268,0,6AVCHANN,-86.783095,,,,6TH AV N & CHARLOTTE AV,6TH AVE N & CHARLOTTE AVE NB,0,6AVCHANN,
36.189552,0,PORCARNF,-86.728684,,,,PORTER RD & GREENWOOD AV,PORTER RD & CARTER AVE NB,0,PORCARNF,
36.088347,0,TROGRASM,-86.751842,,,,,TROUSDALE DR & GRASMERE PARK SB,0,TROGRASM,
36.085981,0,TROGRASS,-86.754656,,,,,TROUSDALE DR & GRASSMERE PL SB,0,TROGRASS,
36.221037,0,REVWHIWN,-86.804929,,,,REVELS DR & STATE HWY 65,REVELS DR & WHITES CREEK PIKE WB,0,REVWHIWN,
36.146686,0,PREMERSF,-86.876861,,,,,PREMIER DR & MERCOMATIC DR SB,0,PREMERSF,
36.18414,0,CLA23AEN,-86.814736,,,,,CLARKSVILLE PIKE & 23RD AVE N EB,0,CLA23AEN,
36.21661,0,OLDSIL,-86.789459,,,,,OLD MATTHEWS RD & SILAS DR NB,0,OLDSIL,
36.127362,0,HARWOOEN,-86.844086,,,,HARDING PK & WOODLAWN DR,HARDING PIKE & WOODLAWN DR EB,0,HARWOOEN,
36.155939,0,CXOCENTE,-86.809465,,,,2274 CHARLOTTE AVE & 23RD AVE,23RD AVE / CENTENNIAL STATION OUTBOUND,0,CXOCENTE,
36.232956,0,DICHILWF,-86.757204,,,,MAPLEWOOD TRCE & DICKERSON PIKE,DICKERSON PIKE & HILLSIDE RD WB,0,DICHILWF,
36.27961,0,OLDBRIEF,-86.780814,,,,,GRACE MANOR (OLD HICKORY BLVD & BRICK CHURCH PIKE) EB,0,OLDBRIEF,
36.109709,0,POWBRASF,-86.766607,,,,,POWELL AVE & BRANSFORD AVE SB,0,POWBRASF,
36.164228,0,PEARL,-86.815995,,,,,PEARL COHN,0,PEARL,
36.145617,0,ELMAIRWF,-86.706264,,,,,ELM HILL PIKE & AIR LANE DR WB,0,ELMAIRWF,
36.146839,0,ELMAIRWM,-86.704906,,,,ELM HILL PK & AIR LANE DR,ELM HILL PIKE & AIR LANE DR WB,0,ELMAIRWM,
36.08976,0,NXINVZOO,-86.733239,,,,NOLENSVILLE PK & ZOO RD,NASHVILLE ZOO STATION INBOUND,0,NXINVZOO,
36.153558,0,HERDECEN,-86.753688,,,,,HERMITAGE AVE & DECATUR ST EB,0,HERDECEN,
36.272629,0,ANDMAYWN,-86.69449,,,,,ANDERSON RD & MAY DR WB,0,ANDMAYWN,
36.177876,0,3AMONSN,-86.786595,,,,3RD AV N & MONROE ST,3RD AVE N & MONROE ST SB,0,3AMONSN,
36.188247,0,DOW25AEN,-86.816903,,,,,DOWLAN ST & 25TH AVE EB,0,DOW25AEN,
35.915148,0,FRNK,-86.821465,,,,,FRANKLIN P & R,0,FRNK,
36.178366,0,ARTJANNN,-86.802202,,,,,ARTHUR AVE & JANE ST NB,0,ARTJANNN,
36.132666,0,BELHBRNN,-86.629191,,,,,BELL RD & HARBORWOOD DR NB,0,BELHBRNN,
36.170207,0,SHE17SEN,-86.74041,,,,,SHELBY AVE & S 17TH ST EB,0,SHE17SEN,
36.160429,0,5ABRONN,-86.778373,,,,5TH AV S & BROADWAY,5TH AVE S & BROADWAY AVE NB,0,5ABRONN,
36.048395,0,AMIAMASN,-86.724604,,,,AMALIE DR & HUNTINGTON PW,AMALIE DR & AMALIE POINT SB,0,AMIAMASN,
36.078633,0,HWYERIWN,-86.908408,,,,70 S & OAKMONT CR,HWY 70 S & ERIN LN WB,0,HWYERIWN,
36.150003,0,LAF1AVWN,-86.765572,,,,LAFAYETTE & 1 AVE,LAFAYETTE ST & 1ST AVE S WB,0,LAF1AVWN,
35.96741,0,MURKENSN,-86.505953,,,,,MURFREESBORO PIKE & KEN PILKERTON D,0,MURKENSN,
36.144284,0,21AEDGSN,-86.799849,,,,21ST AV S & EDGEHILL AV,21ST AVE S & EDGEHILL AVE SB,0,21AEDGSN,
36.152723,0,8ADRENN,-86.779259,,,,8TH AV S & DREXEL ST,8TH AVE S & DREXELL ST NB,0,8ADRENN,
36.183504,0,14SEASSN,-86.745036,,,,,N 14TH ST & EASTLAND AVE SB,0,14SEASSN,
36.170314,0,SHE17SWN,-86.740096,,,,,SHELBY AVE & S 17TH ST WB,0,SHE17SWN,
36.188429,0,LISVERNN,-86.764075,,,,,LISCHEY AVE & VERNON WINFREY AVE NB,0,LISVERNN,
36.163587,0,UNI7AWN,-86.783351,,,,UNION & 7 AVE,UNION ST & 7TH AVE N WB,0,UNI7AWN,
36.192831,0,HAMHYDWN,-86.832144,,,,S HAMILTON RD & CLARKSVILLE HWY,S HAMILTON RD & N HYDES FERRY RD WB,0,HAMHYDWN,
36.168277,0,JAMGAYSN,-86.782254,,,,US HWY 31 & GAY ST,JAMES ROBERTSON PKWY & GAY ST SB,0,JAMGAYSN,
36.17886,0,N16GARNN,-86.741594,,,,N 16TH ST & GARTLAND AV,16TH ST N & GARTLAND AVE NB,0,N16GARNN,
36.220147,0,KINMEAEN,-86.825067,,,,,KINGS LN & MEADOW HILL DR EB,0,KINMEAEN,
36.222459,0,GALMCANN,-86.725813,,,,,GALLATIN PIKE & GREENLAND AVE NB,0,GALMCANN,
36.182449,0,CAMCOUSF,-86.847812,,,,,CAMILLA CALDWELL LN & COUNTY HOSPITAL RD SB,0,CAMCOUSF,
36.102139,0,SHALONWN,-86.808542,,,,,SHACKLEFORD RD & LONE OAK RD WB,0,SHALONWN,
36.204824,0,GALMCGNN,-86.737685,,,,GALLATIN PK & MCGAVOCK PK,GALLATIN PIKE & MCGAVOCK PK NB,0,GALMCGNN,
36.155377,0,23ACHASF,-86.809601,,,,,23RD AVE & CHARLOTTE PK SB,0,23ACHASF,
36.197588,0,ANDTYLSN,-86.608678,,,,ANDREW JACKSON PW & RACHELS VIEW,ANDREW JACKSON PKWY & TYLER DR SB,0,ANDTYLSN,
36.182324,0,16SSTRSN,-86.741177,,,,N 16TH ST & PORTER RD,N 16TH ST & STRATTON AVE SB,0,16SSTRSN,
36.035475,0,BRENOLSF,-86.71332,,,,STATE HWY 11 & BRENTWOOD HIGHLANDS DR,BRENTWOOD HIGHLANDS DR & NOLENSVILL,0,BRENOLSF,
36.153524,0,CHU20AWN,-86.800747,,,,CHURCH & 20 AVE,CHURCH ST & 20TH AVE N WB,0,CHU20AWN,
36.078293,0,HWYERIEN,-86.909203,,,,,HWY 70 S & ERIN LN EB,0,HWYERIEN,
36.194424,0,GALSTRSN,-86.743527,,,,GALLATIN AV & CHESTER AV,GALLATIN PIKE & STROUSE AVE SB,0,GALSTRSN,
36.190971,0,HYDMANNN,-86.838573,,,,,HYDES FERRY RD & MANCHESTER AVE NB,0,HYDMANNN,
36.144947,0,CXIAMERI,-86.871962,,,,6315 CHARLOTTE PIKE,AMERICAN STATION INBOUND,0,CXIAMERI,
36.236922,0,MOOCRINN,-86.773349,,,,,MOOREWOOD DR & CRISLYNNDALE DR NB,0,MOOCRINN,
36.199912,0,MCSMJ,-86.517904,,,,,MUSIC CITY STAR MT. JULIET STATION,0,MCSMJ,
36.199194,0,MAIGRAEN,-86.80873,,,,,MAINSTREAM DR & GREAT CIRCLE RD EB,0,MAIGRAEN,
36.138948,0,CXOANNEX,-86.880902,,,,6606 CHARLOTTE PIKE & ANNEX AVE,ANNEX STATION OUTBOUND,0,CXOANNEX,
36.259675,0,HAD11SNN,-86.647693,,,,OLD HICKORY & 11 AVE,HADLEY  AVE & N 11TH ST NB,0,HAD11SNN,
36.139638,0,ANNCHAEN,-86.881283,,,,,ANNEX AVE & CHARLOTTE PIKE EB,0,ANNCHAEN,
36.195412,0,DICEASNN,-86.77212,,,,DICKERSON PK & EASTMORELAND ST,DICKERSON PIKE & EASTMORELAND ST,0,DICEASNN,
36.231823,0,EWICLAEN,-86.801777,,,,EWING DR & CLAYMILLE BV,EWING DR & CLAYMILLE BLVD EB,0,EWICLAEN,
35.775969,0,SHPC,-86.915029,,,,,SPRING HILL PEOPLES CHURCH,0,SHPC_merged_131411,
36.179003,0,11AWHESN,-86.803879,,,,,11TH AVE N & WHEELESS ST SB,0,11AWHESN,
36.077522,0,H70FORWM,-86.911947,,,,,HWY 70 & FOREST PARK APARTMENTS WB,0,H70FORWM,
36.085954,0,TROELYNF,-86.75451,,,,,TROUSDALE DR & ELYSIAN FIELDS RD NB,0,TROELYNF,
36.077513,0,OLDBELNF,-86.919895,,,,OLD HICKORY BLVD & BELLE FOREST CIR,OLD HICKORY & BELLE FOREST CIR NB,0,OLDBELNF,
36.113067,0,BRAHEANF,-86.766875,,,,,BRANSFORD AVE & HEATHER PL NB,0,BRAHEANF,
36.139798,0,ANNCHAWF,-86.881237,,,,ANNEX AV & CHARLOTTE PK,ANNEX AVE & CHARLOTTE PIKE WB,0,ANNCHAWF,
36.230718,0,RICCRESM,-86.773743,,,,RICHMOND HILL & EWING DR,RICHMOND HILL DR & CREEKWOOD DR SB,0,RICCRESM,
36.059958,0,BELHHIWF,-86.640854,,,,,BELL RD & HICKORY HIGHLANDS DR WB,0,BELHHIWF,
36.140894,0,ANNCHAWM,-86.882835,,,,ANNEX & PREMIER,ANNEX AVE & CHARLOTTE PIKE WB,0,ANNCHAWM,
36.117314,0,CRAGALSN,-86.784153,,,,CRAIG AVE & GALE LA,CRAIG AVE & GALE LN SB,0,CRAGALSN,
36.207121,0,HIGJUNWN,-86.606546,,,,,HIGHLAND VIEW DR & JUNEAU DR WB,0,HIGJUNWN,
36.156393,0,CHU16AEN,-86.794664,,,,CHURCH & 16 AVE,CHURCH ST & 16TH AVE N EB,0,CHU16AEN,
36.165766,0,ALB21AEF,-86.80866,,,,ALBION ST & 21ST AV N,ALBION ST & 21ST AVE N EB,0,ALB21AEF,
36.168641,0,LEBMUNEN,-86.656204,,,,LEBANON PK & MUNN LN,LEBANON PIKE & MUNN LN EB,0,LEBMUNEN,
36.074956,0,NOLFLONN,-86.724751,,,,,NOLENSVILLE PIKE & FLORA MAXWELL RD,0,NOLFLONN,
36.061867,0,NOLMCMSN,-86.716904,,,,,NOLENSVILLE PIKE & MCMURRAY DR SB,0,NOLMCMSN,
36.021879,0,MURCITEN,-86.582799,,,,,MURFREESBORO PIKE & CITY HALL EB,0,MURCITEN,
36.111862,0,BELCOUSF,-86.630231,,,,BELL RD & COUCHVILLE PK,BELL RD & COUCHVILLE PIKE SB,0,BELCOUSF,
36.23144,0,EWIVISEN,-86.795793,,,,,EWING DR & VISTA LN EB,0,EWIVISEN,
36.193178,0,GREVANEN,-86.791158,,,,,GREAT CIRCLE RD & VANTAGE WAY EB,0,GREVANEN,
36.157903,0,11APORSF,-86.786781,,,,303 11TH AVE & PORTER ST,11TH AVE & PORTER ST SB,0,11APORSF,
36.059183,0,COLCOLNN,-86.698399,,,,,COLEMONT DR & COLERIDGE DR NB,0,COLCOLNN,
36.187669,0,MCK23AEN,-86.81402,,,,,MCKINNEY ST & 23RD AVE N EB,0,MCK23AEN,
36.133316,0,CHAOLDEN,-86.8915,,,,,CHARLOTTE PIKE & OLD CHARLOTTE PK E,0,CHAOLDEN,
36.082794,0,TROTIMSF,-86.75813,,,,,TROUSDALE DR & TIMBER HILL DR SB,0,TROTIMSF,
36.246512,0,MORBRISN,-86.773044,,,,,MOOREWOOD DR & BRICKMONT CT SB,0,MORBRISN,
36.161575,0,28AHERNN,-86.819214,,,,,28TH AVE N & HERMAN ST NB,0,28AHERNN,
36.14873,0,WES23AEN,-86.804673,,,,WEST END AV & 23RD AV N,WEST END AVE & 23RD AVE S EB,0,WES23AEN,
36.190466,0,10APONNN,-86.806096,,,,2292 9TH AVE & 10TH AVE,10TH AVE N & PONDER PL NB,0,10APONNN,
36.267491,0,MADTOWE,-86.699097,,,,N DUPONT AV,MADISON TOWERS,0,MADTOWE,
36.150067,0,8ADIVSN,-86.779301,,,,,8TH AVE S & DIVISION ST SB,0,8ADIVSN,
36.152335,0,11A12ANM,-86.783785,,,,372 11TH AVE,11TH AVE & 12TH AVE NB,0,11A12ANM,
36.18565,0,MCGFERNN,-86.676164,,,,MCGAVOCK PIKE & DRIVEWAY,MCGAVOCK PIKE  & FERNBROOK LN NB,0,MCGFERNN,
36.188494,0,LEBHICSN,-86.629154,,,,,LEBANON PIKE & HICKORY HILL LN SB,0,LEBHICSN,
36.193302,0,MCFDOUNN,-86.753829,,,,,MCFERRIN AVE & DOUGLAS AVE NB,0,MCFDOUNN,
36.271947,0,ARCANDNN,-86.687387,,,,,ARCHWOOD DR & ANDERSON LN NB,0,ARCANDNN,
36.188482,0,ATHDOMSN,-86.800415,,,,,ATHENS WAY & DOMINICAN DR SB,0,ATHDOMSN,
36.188052,0,14ACECSN,-86.810249,,,,14TH AVE N & CECILIA AVE,14TH AVE N & CECILIA ST SB,0,14ACECSN,
36.067957,0,APAHAY2,-86.693427,,,,APACHE TL & HAYWOOD,APACHE TRL & HAYWOOD LN NB,0,APAHAY2,
36.225345,0,OLDCENSN,-86.625645,,,,OLD HICKORY BV & CLEVELAND HALL BV,OLD HICKORY BLVD & CENTER ST SB,0,OLDCENSN,
36.20003,0,GALSPASF,-86.740595,,,,,GALLATIN PIKE & SPAIN AVE SB,0,GALSPASF,
36.068842,0,TODBELEN,-86.94152,,,,TODD PREIS DR & BELLEVUE RD,TODD PRIES DR & BELLEVUE RD EB,0,TODBELEN,
36.120439,0,NXIPCHTR,-86.749889,,,,US HWY 31 ALT & NEWSOM ST,PEACHTREE STATION INBOUND,0,NXIPCHTR,
36.213771,0,WHIFRANN,-86.799842,,,,WHITES CREEK PK & FRANCIS ST,WHITES CREEK PIKE & FRANCIS ST NB,0,WHIFRANN,
36.184747,0,CLA24ANN,-86.815544,,,,CLARKSVILLE PK & 24TH AV N,CLARKSVILLE PIKE & 24TH AVE N NB,0,CLA24ANN,
36.12706,0,FRAHILNF,-86.777243,,,,US HWY 31 & STATE HWY 6,FRANKLIN PIKE & HILLVIEW HEIGHTS NB,0,FRAHILNF,
36.161947,0,COM5AWN,-86.779281,,,,COMMERCE ST & 2ND AV N,COMMERCE ST & 5TH AVE N,0,COM5AWN,
36.178282,0,25ADELNN,-86.816675,,,,25TH AV N & DELK AV,25TH AVE N & DELK AVE NB,0,25ADELNN,
36.169865,0,S5SFATSN,-86.763587,,,,,S 5TH ST & FATHERLAND ST SB,0,S5SFATSN,
36.186878,0,14SBENSN,-86.743494,,,,,N 14TH ST & BENJAMIN ST SB,0,14SBENSN,
36.164738,0,CHA7AEN,-86.784418,,,,,CHARLOTTE AVE & 7TH AVE N EB,0,CHA7AEN,
36.26279,0,OLD4AVEF,-86.705695,,,,,OLD HICKORYBLVD  & 4TH AVE EB,0,OLD4AVEF,
36.218721,0,ROWCRONN,-86.818028,,,,,ROWAN DR & CROUCH DR NB,0,ROWCRONN,
36.136453,0,MURSPEWF,-86.725907,,,,,MURFREESBORO PIKE & SPENCE LN WB,0,MURSPEWF,
36.083986,0,PICBLUWF,-86.656587,,,,PICCADILLY ROW & BLUE MOUNTAIN LN,PICCADILLY ROW & BLUE MOUNTIAN LN W,0,PICBLUWF,
36.264153,0,GRAOLDSF,-86.732437,,,,,GREYCROFT AVE & OLD HICKORY BLVD SB,0,GRAOLDSF,
36.183082,0,3AGARNN,-86.789838,,,,3RD AV N & GARFIELD ST,3RD AVE N & GARFIELD ST NB,0,3AGARNN,
36.179729,0,SNEPANWF,-86.839586,,,,SNELL BV & PANORAMA DR,SNELL BLVD & PANORAMA DR WB,0,SNEPANWF,
36.147311,0,21AGRASF,-86.799491,,,,21ST AV S & GRAND AV,21ST AVE S & GRAND AVE SB,0,21AGRASF,
36.266708,0,MYADUPSN,-86.690291,,,,,MYATT DR & DUPONT AVE SB,0,MYADUPSN,
36.203663,0,GXIEHILF,-86.738539,,,,,EAST HILL STATION INBOUND,0,GXIEHILF,
36.15189,0,FAICLIE,-86.760889,,,,FAIN ST & UNKNOWN AL,FAIN ST & CLAIBORNE ST EB,0,FAICLIE,
36.218751,0,DICLORNM,-86.762496,,,,,DICKERSON PIKE & LORRANE AVE NB,0,DICLORNM,
36.217849,0,DICLORNN,-86.76299,,,,DICKERSON PK & LORRAINE AV,DICKERSON PIKE & LORRAINE AVE NB,0,DICLORNN,
36.135293,0,WHIVINNN,-86.858198,,,,WHITE BRIDGE PK & VINE RIDGE DR,WHITE BRIDGE PIKE & VINERIDGE DR NB,0,WHIVINNN,
36.165856,0,JACDBTWN,-86.805081,,,,JACKSON ST & 18TH AVE N,JACKSON ST & DR D B TODD JR BLVD WB,0,JACDBTWN,
36.158491,0,DEM5AWN,-86.777072,,,,,DEMONBREUN ST & 5 TH AVE WB,0,DEM5AWN,
36.182625,0,POREASSN,-86.733334,,,,,PORTER RD & EASTLAND AVE  SB,0,POREASSN,
36.193634,0,DOULISEN,-86.763715,,,,DOUGLAS AVE & N 4TH ST,DOUGLAS AVE & LISCHEY AVE EB,0,DOULISEN,
36.119637,0,HILSTONF,-86.808689,,,,US HWY 431 & STOKES LN,HILLSBORO PIKE & STOKES LN NB,0,HILSTONF,
36.125596,0,12ACARSF,-86.789441,,,,,12TH AVE & CARUTHERS AVE SB,0,12ACARSF,
36.114621,0,LEABATNN,-86.786582,,,,,LEALAND LN & BATTLEFIELD DR NB,0,LEABATNN,
36.100407,0,HARPAGSN,-86.871185,,,,,HARDING PIKE & PAGE RD SB,0,HARPAGSN,
36.153209,0,HERLITEN,-86.749504,,,,,HERMITAGE AVE & LITTLE GREEN ST EB,0,HERLITEN,
36.153405,0,MXOFULTN,-86.772328,,,,,FULTON STATION OUTBOUND,0,MXOFULTN,
36.161082,0,TEN49AWN,-86.846414,,,,TENNESSEE AV & 49TH AV NORTH,TENNESSEE AVE & 49TH AVE N WB,0,TEN49AWN,
36.07547,0,H70BELWN,-86.940301,,,,HIGHWAY 70 S & BELLEVUE RD,HWY 70 S & BELLEVUE RD WB,0,H70BELWN,
36.078625,0,HWYBAPWM,-86.950365,,,,HWY 70 S & BAPTIST BELLEVUE MEDICAL CENTER,HWY 70 S & BAPTIST BELLEVUE MEDICAL WB,0,HWYBAPWM,
36.209917,0,GREOXFEN,-86.725583,,,,,GREENFIELD AVE & OXFORD ST EB,0,GREOXFEN,
36.178107,0,MCGLINNF,-86.678295,,,,MCGAVOCK PIKE & PARK DR,MCGAVOCK PIKE & LINCOYA DR NB,0,MCGLINNF,
36.166554,0,MCC5_12,-86.781973,,,,UNNAMED & 5TH AVE N,MUSIC CITY CENTRAL 5TH - BAY 12,0,MCC5_12,
36.16659,0,MCC5_11,-86.781996,,,,MCC - BAY 11 & 5TH AVE N,MUSIC CITY CENTRAL 5TH - BAY 11,0,MCC5_11,
36.16667,0,MCC5_10,-86.78167,,,,UNNAMED & 5TH AVE N,MUSIC CITY CENTRAL 5TH - BAY 10,0,MCC5_10,
36.168599,0,HER10AEN,-86.792855,,,,HERMAN ST & WARREN ST,HERMAN ST & 10TH AVE N EB,0,HER10AEN,
36.181789,0,16SSTRNN,-86.741144,,,,,N 16TH ST & STRATTON AVE NB,0,16SSTRNN,
36.17701,0,SPR1SWN,-86.774366,,,,,SPRING ST & N 1ST ST WB,0,SPR1SWN,
36.153162,0,WES18AWN,-86.795938,,,,STATE HWY 1 & WEST END AVE,WEST END AVE & 18TH AVE N WB,0,WES18AWN,
36.156998,0,CHAAREEM,-86.803957,,,,CHARLOTTE AV & 20TH AV N,CHARLOTTE AVE & ARENA AVE EB,0,CHAAREEM,
36.198812,0,SCTOTANN,-86.732044,,,,,SCOTT AVE & OTAY ST NB,0,SCTOTANN,
36.087944,0,SMIANDEN,-86.608611,,,,NEW SMITH SPRINGS RD & ANDERSON RD,SMITH SPRINGS RD & ANDERSON EB,0,SMIANDEN,
36.157604,0,MTA,-86.756053,,,,,METROPOLITAN TRANSIT AUTHORITY,0,MTA,
36.152646,0,CHA38AWM,-86.83062,,,,CHARLOTTE & 38 AVE,CHARLOTTE AVE & 38TH AVE N WB,0,CHA38AWM,
36.142242,0,MURPOLWN,-86.742411,,,,MURFREESBORO PK & POLK AV,MURFREESBORO PIKE & POLK AVE WB,0,MURPOLWN,
36.132468,0,BRAWEDNN,-86.768817,,,,,BRANSFORD AVE & WEDGEWOOD AVE NB,0,BRAWEDNN,
36.243538,0,BRIWORNF,-86.736359,,,,,BRIARVILLE RD & WORTH ST NB,0,BRIWORNF,
36.204976,0,MCGGALWN,-86.737517,,,,,MCGAVOCK PIKE & GALLATIN PIKE WB,0,MCGGALWN,
36.208022,0,LEBHIGNF,-86.611178,,,,LEBANON PK & HIGHLAND VIEW,LEBANON PIKE & HIGHLAND VIEW DR NB,0,LEBHIGNF,
36.045072,0,EDMBRINN,-86.743862,,,,,EDMONDSON PK & BRIGHTON VILLAGE DR,0,EDMBRINN,
36.170981,0,JEF14TWM,-86.800988,,,,JEFFERSON & 14 AVE,JEFFERSON ST & 14TH AVE N WB,0,JEF14TWM,
35.86327,0,NWBWCLSN,-86.409018,,,,,NW BROAD ST & W CLARK BLVD SB,0,NWBWCLSN,
36.151248,0,WES20AEN,-86.799394,,,,,WEST END AVE & 20TH AVE S EB,0,WES20AEN,
36.153681,0,LEBOMOWN,-86.733762,,,,,LEBANON PIKE & OMOHUNDRO PL WB,0,LEBOMOWN,
36.216258,0,WHAWALEF,-86.822127,,,,W. HAMILTON & MALLARD DRIVE,W. HAMILTON AVE & MALLARD DR EB,0,WHAWALEF,
36.176697,0,WOO10SEN,-86.751888,,,,,WOODLAND ST & S 10TH ST EB,0,WOO10SEN,
36.152481,0,LAF5AEN,-86.773315,,,,LAFAYETTE ST & 5TH AV S,GREYHOUND STATION - LAFAYETTE ST & 5TH AVE S,0,LAF5AEN,
36.160984,0,TEN49AEN,-86.846571,,,,,TENNESSEE AVE & 49TH AVE N EB,0,TEN49AEN,
36.075472,0,H70BELEN,-86.940654,,,,,HWY 70 S & BELLEVUE RD EB,0,H70BELEN,
36.173126,0,JEF9AWN,-86.792339,,,,,JEFFERSON ST & 9TH AVE N WB,0,JEF9AWN,
36.187276,0,CLAEDSM,-86.820545,,,,,CLARKSVILLE PIKE & ED TEMPLE BLVD S,0,CLAEDSM,
36.247281,0,VILBRIEM,-86.777429,,,,VILLAGE TL & MOONLIGHT DR,VILLAGE TRL & BRICK CHURCH PIKE EB,0,VILBRIEM,
36.141554,0,MXIFOSTE,-86.740261,,,,,FOSTER STATION INBOUND,0,MXIFOSTE,
36.197168,0,MONBLUSN,-86.755309,,,,MONTGOMERY AV & BLUERIDGE AV,MONTGOMMERY AVE & BLUE RIDGE AVE SB,0,MONBLUSN,
36.167799,0,JEF27AEN,-86.818981,,,,JEFFERSON ST & 27TH AVE N,JEFFERSON ST & 27TH AVE EB,0,JEF27AEN,
36.182942,0,EASBENWN,-86.738979,,,,,EASTLAND AVE & BENSON ST WB,0,EASBENWN,
36.125603,0,MURTHOWN,-86.709379,,,,1128 MURFREESBORO PIKE & BOWWOOD CT,MURFREESBORO PIKE & THOMPSON LN WB,0,MURTHOWN,
36.135661,0,MURSPEEN,-86.725098,,,,MURFREESBORO & SPENSE LANE,MURFREESBORO PIKE & SPENCE LN EB,0,MURSPEEN,
36.212166,0,TIMFAISN,-86.844784,,,,,TIMOTHY DR & FAIRVIEW DR SB,0,TIMFAISN,
36.219347,0,GALARDNN,-86.72754,,,,GALLATIN PK & ARDEE AV,N GALLATIN PIKE & ARDEE AVE NB,0,GALARDNN,
36.04488,0,BELHPAWF,-86.669901,,,,BELL RD & HICKORY HOLLOW PW,BELL RD & HICKORY PARK DR WB,0,BELHPAWF,
36.162013,0,HER27AWN,-86.817397,,,,HERMAN ST & 27TH AV N,HERMAN ST & 27TH AVE N WB,0,HER27AWN,
36.185733,0,MERWILSN,-86.768284,,,,,MERIDIAN ST & WILBURN ST SB,0,MERWILSN,
36.208485,0,WHITONSN,-86.793982,,,,,WHITES CREEK PIKE & TONEY RD SB,0,WHITONSN,
36.094481,0,H70BROSN,-86.881661,,,,HIGHWAY 70 S & BROOK HOLLOW RD,HWY 70 S & BROOK HOLLOW RD WB,0,H70BROSN,
36.179972,0,MERTRUNN,-86.769035,,,,,MERIDIAN ST & TRUETLAN ST NB,0,MERTRUNN,
36.124616,0,BELPLESN,-86.630363,,,,BELL RD & PRIEST WOODS DR,BELL RD & PLEASANT HILL RD SB,0,BELPLESN,
36.176888,0,LEBWEWN,-86.645588,,,,,LEBANON PIKE & WEELINGTON SQ SB,0,LEBWEWN,
36.189681,0,GRECHAWN,-86.738525,,,,,GREENWOOD AVE & CHAPEL AVE WB,0,GRECHAWN,
36.167726,0,LEBDONWN,-86.663188,,,,LEBANON PK & DONELSON PK,LEBANON PIKE & DONELSON PIKE WB,0,LEBDONWN,
36.182778,0,EASSETEN,-86.738046,,,,,EASTLAND AVE & SETLIFF PL EB,0,EASSETEN,
36.246422,0,BRIBRIWN,-86.771292,,,,,BRICKMONT DR & BRICKMONT CT WB,0,BRIBRIWN,
36.145658,0,CHE2AEN,-86.764782,,,,,CHESTNUT ST & 2ND AVE S EB,0,CHE2AEN,
36.18813,0,GALGRANN,-86.746403,,,,GALLATIN AV & GRANADA AV,GALLATIN PIKE & GRANADA ST NB,0,GALGRANN,
36.045397,0,OLDCEDEN,-86.703959,,,,,OLD HICKORY BLVD & CEDAR MONT DR EB,0,OLDCEDEN,
36.123872,0,12ASWENF,-86.789755,,,,12TH AV S & SWEETBRIAR AV,12TH AVE S & SWEETBRIAR AVE NB,0,12ASWENF,
36.234415,0,RICVAIWN,-86.774882,,,,,RICHMOND HILLS DR & VAILVIEW DR WB,0,RICVAIWN,
36.234592,0,RICVAIWM,-86.775168,,,,,RICHMOND HILL DR & VAILVIEW DR WB,0,RICVAIWM,
36.044761,0,BELHPAEN,-86.670643,,,,,BELL RD & HICKORY PARK DR EB,0,BELHPAEN,
36.059458,0,BELHHINN,-86.641035,,,,,BELL RD & HICKORY HIGHLANDS DR NB,0,BELHHINN,
36.161897,0,HER27AEN,-86.817498,,,,HERMAN ST & 27TH AV N,HERMAN ST & 27TH AVE N EB,0,HER27AEN,
36.079608,0,COLDAVPR,-86.955657,,,,COLEY DAVIS-SHELTER-PARK N RIDE,COLEY DAVIS RD SHELTER PARK-N-RIDE,0,COLDAVPR,
36.188823,0,LEBHICNM,-86.628212,,,,LEBANON PK & HICKORY HILL,LEBANON PIKE & HICKORY HILL LN NB,0,LEBHICNM,
36.116201,0,BRAWIRSF,-86.766448,,,,BRANSFORD AVE & E IRIS DR,BRANSFORD AVE & WEST IRIS DR SB,0,BRAWIRSF,
36.152172,0,CHA48AWN,-86.844635,,,,CHARLOTTE AV & 48TH AV N,CHARLOTTE AVE & 48TH AVE  WB,0,CHA48AWN,
36.152019,0,CHA49AEN,-86.846093,,,,CHARLOTTE AV & 49TH AV N,CHARLOTTE AVE & 49TH AVE N EB,0,CHA49AEN,
36.141543,0,8ACHENN,-86.778565,,,,US HWY 31 & 8TH AVE S,8TH AVE S & CHESTNUT ST NB,0,8ACHENN,
